group,id,course,semester,grade
14,120,Cybernetics and Human Augmentation,2,10
14,120,Cybernetics and Human Augmentation,2,10.75
14,120,Cybernetics and Human Augmentation,2,10.75
14,120,Cybernetics and Human Augmentation,2,11.75
14,120,Cybernetics and Human Augmentation,2,10.5
14,120,Cybernetics and Human Augmentation,2,11.5
14,120,Energy Harvesting and Sustainability,2,15.5
14,120,Energy Harvesting and Sustainability,2,7.5
14,120,Energy Harvesting and Sustainability,2,14
14,120,Energy Harvesting and Sustainability,2,9
14,120,Energy Harvesting and Sustainability,2,11
14,120,Energy Harvesting and Sustainability,2,12
14,120,Energy Harvesting and Sustainability,2,7.5
14,120,Energy Harvesting and Sustainability,2,11
14,120,Energy Harvesting and Sustainability,2,8.5
14,120,Energy Harvesting and Sustainability,2,8
14,120,Interstellar Travel and Navigation,2,11.8
14,120,Interstellar Travel and Navigation,2,7.9
14,120,Interstellar Travel and Navigation,2,8.9
14,120,Interstellar Travel and Navigation,2,10.8
14,120,Interstellar Travel and Navigation,2,13.9
14,120,Interstellar Travel and Navigation,2,11.8
14,120,Interstellar Travel and Navigation,2,8.8
14,120,Neurotechnology and Mind Control,2,9.5
14,120,Neurotechnology and Mind Control,2,10.5
14,120,Neurotechnology and Mind Control,2,14.5
14,120,Quantum Physics and Time Manipulation,1,7.5
14,120,Quantum Physics and Time Manipulation,1,13
14,120,Quantum Physics and Time Manipulation,1,11.5
14,120,Quantum Physics and Time Manipulation,1,11.5
14,120,Quantum Physics and Time Manipulation,1,9
14,120,Quantum Physics and Time Manipulation,1,10.5
14,120,Space Law and Ethics,2,14
14,120,Space Law and Ethics,2,9.8
14,120,Space Law and Ethics,2,10.5
14,120,Virtual Reality and Simulated Environments,1,8
14,120,Virtual Reality and Simulated Environments,1,5
14,120,Virtual Reality and Simulated Environments,1,4.5
14,120,Virtual Reality and Simulated Environments,1,4.5
14,120,Virtual Reality and Simulated Environments,1,6.5
14,120,Virtual Reality and Simulated Environments,1,8.5
14,120,Virtual Reality and Simulated Environments,1,7.5
14,120,Xenobiology and Extraterrestrial Life,1,16
14,120,Xenobiology and Extraterrestrial Life,1,14.5
14,120,Xenobiology and Extraterrestrial Life,1,15.5
14,120,Xenobiology and Extraterrestrial Life,1,9.75
14,120,Xenobiology and Extraterrestrial Life,1,7.75
14,159,Artificial Intelligence and Robotics,1,12
14,159,Artificial Intelligence and Robotics,1,7
14,159,Artificial Intelligence and Robotics,1,16.5
14,159,Artificial Intelligence and Robotics,1,8.5
14,159,Artificial Intelligence and Robotics,1,9
14,159,Artificial Intelligence and Robotics,1,15
14,159,Astroengineering and Planetary Colonization,1,11.5
14,159,Astroengineering and Planetary Colonization,1,10
14,159,Astroengineering and Planetary Colonization,1,14.5
14,159,Cybernetics and Human Augmentation,2,14
14,159,Cybernetics and Human Augmentation,2,12.25
14,159,Cybernetics and Human Augmentation,2,9.75
14,159,Cybernetics and Human Augmentation,2,12.75
14,159,Cybernetics and Human Augmentation,2,13.75
14,159,Cybernetics and Human Augmentation,2,13
14,159,Energy Harvesting and Sustainability,2,14
14,159,Energy Harvesting and Sustainability,2,11.5
14,159,Energy Harvesting and Sustainability,2,8
14,159,Energy Harvesting and Sustainability,2,3
14,159,Energy Harvesting and Sustainability,2,8
14,159,Energy Harvesting and Sustainability,2,13
14,159,Energy Harvesting and Sustainability,2,14.5
14,159,Energy Harvesting and Sustainability,2,13.5
14,159,Energy Harvesting and Sustainability,2,12.5
14,159,Energy Harvesting and Sustainability,2,10
14,159,Interstellar Travel and Navigation,2,9.6
14,159,Interstellar Travel and Navigation,2,12.8
14,159,Interstellar Travel and Navigation,2,8.8
14,159,Interstellar Travel and Navigation,2,6.8
14,159,Interstellar Travel and Navigation,2,13.1
14,159,Interstellar Travel and Navigation,2,10.4
14,159,Interstellar Travel and Navigation,2,11.8
14,159,Neurotechnology and Mind Control,2,8.5
14,159,Neurotechnology and Mind Control,2,13.5
14,159,Neurotechnology and Mind Control,2,9.5
14,159,Neurotechnology and Mind Control,2,9.5
14,159,Quantum Physics and Time Manipulation,1,2
14,159,Quantum Physics and Time Manipulation,1,11
14,159,Quantum Physics and Time Manipulation,1,14.5
14,159,Quantum Physics and Time Manipulation,1,8.5
14,159,Quantum Physics and Time Manipulation,1,10.5
14,159,Quantum Physics and Time Manipulation,1,11.5
14,159,Space Law and Ethics,2,5.7
14,159,Space Law and Ethics,2,13.9
14,159,Space Law and Ethics,2,3.2
14,159,Virtual Reality and Simulated Environments,1,9.5
14,159,Virtual Reality and Simulated Environments,1,4
14,159,Virtual Reality and Simulated Environments,1,15
14,159,Virtual Reality and Simulated Environments,1,10
14,159,Virtual Reality and Simulated Environments,1,7
14,159,Virtual Reality and Simulated Environments,1,8.5
14,159,Virtual Reality and Simulated Environments,1,11.5
14,159,Xenobiology and Extraterrestrial Life,1,10.25
14,159,Xenobiology and Extraterrestrial Life,1,9.5
14,159,Xenobiology and Extraterrestrial Life,1,10.5
14,159,Xenobiology and Extraterrestrial Life,1,11
14,159,Xenobiology and Extraterrestrial Life,1,14
14,197,Artificial Intelligence and Robotics,1,12.5
14,197,Artificial Intelligence and Robotics,1,10
14,197,Artificial Intelligence and Robotics,1,14.5
14,197,Artificial Intelligence and Robotics,1,14
14,197,Artificial Intelligence and Robotics,1,15.5
14,197,Artificial Intelligence and Robotics,1,15.5
14,197,Astroengineering and Planetary Colonization,1,15.5
14,197,Astroengineering and Planetary Colonization,1,12.5
14,197,Astroengineering and Planetary Colonization,1,17
14,197,Cybernetics and Human Augmentation,2,13
14,197,Cybernetics and Human Augmentation,2,13
14,197,Cybernetics and Human Augmentation,2,10.25
14,197,Cybernetics and Human Augmentation,2,11.75
14,197,Cybernetics and Human Augmentation,2,12
14,197,Cybernetics and Human Augmentation,2,12
14,197,Energy Harvesting and Sustainability,2,14
14,197,Energy Harvesting and Sustainability,2,10.5
14,197,Energy Harvesting and Sustainability,2,11.5
14,197,Energy Harvesting and Sustainability,2,10.5
14,197,Energy Harvesting and Sustainability,2,13
14,197,Energy Harvesting and Sustainability,2,9.5
14,197,Energy Harvesting and Sustainability,2,5
14,197,Energy Harvesting and Sustainability,2,7.5
14,197,Energy Harvesting and Sustainability,2,8
14,197,Energy Harvesting and Sustainability,2,11.5
14,197,Interstellar Travel and Navigation,2,9.6
14,197,Interstellar Travel and Navigation,2,8.7
14,197,Interstellar Travel and Navigation,2,8.2
14,197,Interstellar Travel and Navigation,2,10.8
14,197,Interstellar Travel and Navigation,2,11
14,197,Interstellar Travel and Navigation,2,9.2
14,197,Interstellar Travel and Navigation,2,9.8
14,197,Neurotechnology and Mind Control,2,7
14,197,Neurotechnology and Mind Control,2,8.5
14,197,Neurotechnology and Mind Control,2,9
14,197,Neurotechnology and Mind Control,2,8.5
14,197,Quantum Physics and Time Manipulation,1,5.5
14,197,Quantum Physics and Time Manipulation,1,11
14,197,Quantum Physics and Time Manipulation,1,3
14,197,Quantum Physics and Time Manipulation,1,7.5
14,197,Quantum Physics and Time Manipulation,1,9
14,197,Quantum Physics and Time Manipulation,1,8.5
14,197,Space Law and Ethics,2,2.5
14,197,Space Law and Ethics,2,11.7
14,197,Space Law and Ethics,2,10.2
14,197,Virtual Reality and Simulated Environments,1,5
14,197,Virtual Reality and Simulated Environments,1,9.5
14,197,Virtual Reality and Simulated Environments,1,8.5
14,197,Virtual Reality and Simulated Environments,1,8.5
14,197,Virtual Reality and Simulated Environments,1,13.5
14,197,Virtual Reality and Simulated Environments,1,16
14,197,Virtual Reality and Simulated Environments,1,7.5
14,197,Xenobiology and Extraterrestrial Life,1,15.25
14,197,Xenobiology and Extraterrestrial Life,1,11
14,197,Xenobiology and Extraterrestrial Life,1,16
14,197,Xenobiology and Extraterrestrial Life,1,9.25
14,197,Xenobiology and Extraterrestrial Life,1,11
14,204,Artificial Intelligence and Robotics,1,12.5
14,204,Artificial Intelligence and Robotics,1,8
14,204,Artificial Intelligence and Robotics,1,8
14,204,Artificial Intelligence and Robotics,1,9.5
14,204,Artificial Intelligence and Robotics,1,9.5
14,204,Artificial Intelligence and Robotics,1,13
14,204,Astroengineering and Planetary Colonization,1,14
14,204,Astroengineering and Planetary Colonization,1,11
14,204,Astroengineering and Planetary Colonization,1,14.5
14,204,Cybernetics and Human Augmentation,2,13.5
14,204,Cybernetics and Human Augmentation,2,12.75
14,204,Cybernetics and Human Augmentation,2,11.75
14,204,Cybernetics and Human Augmentation,2,11.5
14,204,Cybernetics and Human Augmentation,2,14.25
14,204,Cybernetics and Human Augmentation,2,13
14,204,Energy Harvesting and Sustainability,2,10.5
14,204,Energy Harvesting and Sustainability,2,10
14,204,Energy Harvesting and Sustainability,2,10.5
14,204,Energy Harvesting and Sustainability,2,10
14,204,Energy Harvesting and Sustainability,2,11
14,204,Energy Harvesting and Sustainability,2,15
14,204,Energy Harvesting and Sustainability,2,11
14,204,Energy Harvesting and Sustainability,2,11
14,204,Energy Harvesting and Sustainability,2,11.5
14,204,Energy Harvesting and Sustainability,2,7.5
14,204,Interstellar Travel and Navigation,2,8.9
14,204,Interstellar Travel and Navigation,2,9.9
14,204,Interstellar Travel and Navigation,2,10.6
14,204,Interstellar Travel and Navigation,2,9.9
14,204,Interstellar Travel and Navigation,2,10.4
14,204,Interstellar Travel and Navigation,2,10
14,204,Interstellar Travel and Navigation,2,7.2
14,204,Neurotechnology and Mind Control,2,7.5
14,204,Neurotechnology and Mind Control,2,9
14,204,Neurotechnology and Mind Control,2,9
14,204,Neurotechnology and Mind Control,2,7.5
14,204,Quantum Physics and Time Manipulation,1,5.5
14,204,Quantum Physics and Time Manipulation,1,7
14,204,Quantum Physics and Time Manipulation,1,7.5
14,204,Quantum Physics and Time Manipulation,1,7.5
14,204,Quantum Physics and Time Manipulation,1,13
14,204,Quantum Physics and Time Manipulation,1,10
14,204,Space Law and Ethics,2,4.5
14,204,Space Law and Ethics,2,11.1
14,204,Space Law and Ethics,2,7.3
14,204,Virtual Reality and Simulated Environments,1,13
14,204,Virtual Reality and Simulated Environments,1,8.5
14,204,Virtual Reality and Simulated Environments,1,11.5
14,204,Virtual Reality and Simulated Environments,1,12
14,204,Virtual Reality and Simulated Environments,1,9
14,204,Virtual Reality and Simulated Environments,1,14
14,204,Virtual Reality and Simulated Environments,1,4.5
14,204,Xenobiology and Extraterrestrial Life,1,11.75
14,204,Xenobiology and Extraterrestrial Life,1,9.75
14,204,Xenobiology and Extraterrestrial Life,1,8.75
14,204,Xenobiology and Extraterrestrial Life,1,11.5
14,204,Xenobiology and Extraterrestrial Life,1,9.75
14,205,Artificial Intelligence and Robotics,1,13
14,205,Artificial Intelligence and Robotics,1,13
14,205,Artificial Intelligence and Robotics,1,10
14,205,Artificial Intelligence and Robotics,1,13.5
14,205,Artificial Intelligence and Robotics,1,13.5
14,205,Astroengineering and Planetary Colonization,1,10
14,205,Astroengineering and Planetary Colonization,1,13.5
14,205,Astroengineering and Planetary Colonization,1,9
14,205,Cybernetics and Human Augmentation,2,9.5
14,205,Cybernetics and Human Augmentation,2,11.25
14,205,Cybernetics and Human Augmentation,2,11
14,205,Cybernetics and Human Augmentation,2,12.25
14,205,Cybernetics and Human Augmentation,2,13.5
14,205,Cybernetics and Human Augmentation,2,12.25
14,205,Energy Harvesting and Sustainability,2,10
14,205,Energy Harvesting and Sustainability,2,11.5
14,205,Energy Harvesting and Sustainability,2,10
14,205,Energy Harvesting and Sustainability,2,9.5
14,205,Energy Harvesting and Sustainability,2,8.5
14,205,Energy Harvesting and Sustainability,2,8
14,205,Energy Harvesting and Sustainability,2,10
14,205,Energy Harvesting and Sustainability,2,13
14,205,Energy Harvesting and Sustainability,2,13
14,205,Energy Harvesting and Sustainability,2,11
14,205,Interstellar Travel and Navigation,2,9.3
14,205,Interstellar Travel and Navigation,2,4.4
14,205,Interstellar Travel and Navigation,2,8
14,205,Interstellar Travel and Navigation,2,6.7
14,205,Interstellar Travel and Navigation,2,9.8
14,205,Interstellar Travel and Navigation,2,6.9
14,205,Interstellar Travel and Navigation,2,7.7
14,205,Neurotechnology and Mind Control,2,12.5
14,205,Neurotechnology and Mind Control,2,6
14,205,Neurotechnology and Mind Control,2,7.5
14,205,Neurotechnology and Mind Control,2,6.5
14,205,Quantum Physics and Time Manipulation,1,7.5
14,205,Quantum Physics and Time Manipulation,1,7.5
14,205,Quantum Physics and Time Manipulation,1,6
14,205,Quantum Physics and Time Manipulation,1,13.5
14,205,Quantum Physics and Time Manipulation,1,12
14,205,Quantum Physics and Time Manipulation,1,8.5
14,205,Space Law and Ethics,2,9.1
14,205,Space Law and Ethics,2,11.1
14,205,Space Law and Ethics,2,9.1
14,205,Virtual Reality and Simulated Environments,1,13
14,205,Virtual Reality and Simulated Environments,1,12
14,205,Virtual Reality and Simulated Environments,1,11
14,205,Virtual Reality and Simulated Environments,1,11.5
14,205,Virtual Reality and Simulated Environments,1,8.5
14,205,Virtual Reality and Simulated Environments,1,10.5
14,205,Virtual Reality and Simulated Environments,1,2
14,205,Xenobiology and Extraterrestrial Life,1,8
14,205,Xenobiology and Extraterrestrial Life,1,11
14,205,Xenobiology and Extraterrestrial Life,1,11.75
14,205,Xenobiology and Extraterrestrial Life,1,13.75
14,205,Xenobiology and Extraterrestrial Life,1,14.75
14,206,Artificial Intelligence and Robotics,1,8.5
14,206,Artificial Intelligence and Robotics,1,8.5
14,206,Artificial Intelligence and Robotics,1,6.5
14,206,Artificial Intelligence and Robotics,1,14.5
14,206,Artificial Intelligence and Robotics,1,11
14,206,Artificial Intelligence and Robotics,1,10
14,206,Astroengineering and Planetary Colonization,1,15
14,206,Astroengineering and Planetary Colonization,1,14
14,206,Astroengineering and Planetary Colonization,1,16.5
14,206,Cybernetics and Human Augmentation,2,9.75
14,206,Cybernetics and Human Augmentation,2,12
14,206,Cybernetics and Human Augmentation,2,12.25
14,206,Cybernetics and Human Augmentation,2,13
14,206,Energy Harvesting and Sustainability,2,11.5
14,206,Energy Harvesting and Sustainability,2,8.5
14,206,Energy Harvesting and Sustainability,2,9.5
14,206,Energy Harvesting and Sustainability,2,10.5
14,206,Energy Harvesting and Sustainability,2,10
14,206,Energy Harvesting and Sustainability,2,17
14,206,Energy Harvesting and Sustainability,2,7.5
14,206,Energy Harvesting and Sustainability,2,11
14,206,Energy Harvesting and Sustainability,2,10
14,206,Energy Harvesting and Sustainability,2,12
14,206,Interstellar Travel and Navigation,2,8.4
14,206,Interstellar Travel and Navigation,2,8.7
14,206,Interstellar Travel and Navigation,2,8.4
14,206,Interstellar Travel and Navigation,2,11.7
14,206,Interstellar Travel and Navigation,2,8.5
14,206,Interstellar Travel and Navigation,2,13
14,206,Interstellar Travel and Navigation,2,9.7
14,206,Neurotechnology and Mind Control,2,8.5
14,206,Neurotechnology and Mind Control,2,4
14,206,Neurotechnology and Mind Control,2,8.5
14,206,Neurotechnology and Mind Control,2,11
14,206,Quantum Physics and Time Manipulation,1,9
14,206,Quantum Physics and Time Manipulation,1,7.5
14,206,Quantum Physics and Time Manipulation,1,8.5
14,206,Quantum Physics and Time Manipulation,1,4
14,206,Quantum Physics and Time Manipulation,1,6
14,206,Quantum Physics and Time Manipulation,1,10.5
14,206,Space Law and Ethics,2,7.2
14,206,Space Law and Ethics,2,6.5
14,206,Space Law and Ethics,2,5.3
14,206,Virtual Reality and Simulated Environments,1,10
14,206,Virtual Reality and Simulated Environments,1,12.5
14,206,Virtual Reality and Simulated Environments,1,12
14,206,Virtual Reality and Simulated Environments,1,9
14,206,Virtual Reality and Simulated Environments,1,10
14,206,Virtual Reality and Simulated Environments,1,10
14,206,Xenobiology and Extraterrestrial Life,1,11
14,206,Xenobiology and Extraterrestrial Life,1,10.25
14,206,Xenobiology and Extraterrestrial Life,1,11.75
14,206,Xenobiology and Extraterrestrial Life,1,10.5
14,206,Xenobiology and Extraterrestrial Life,1,10.25
14,253,Artificial Intelligence and Robotics,1,12.5
14,253,Artificial Intelligence and Robotics,1,15
14,253,Artificial Intelligence and Robotics,1,9.5
14,253,Artificial Intelligence and Robotics,1,14
14,253,Artificial Intelligence and Robotics,1,12
14,253,Artificial Intelligence and Robotics,1,8.5
14,253,Astroengineering and Planetary Colonization,1,11
14,253,Astroengineering and Planetary Colonization,1,13.5
14,253,Astroengineering and Planetary Colonization,1,10
14,253,Cybernetics and Human Augmentation,2,11.5
14,253,Cybernetics and Human Augmentation,2,12.25
14,253,Cybernetics and Human Augmentation,2,11.25
14,253,Cybernetics and Human Augmentation,2,13.5
14,253,Cybernetics and Human Augmentation,2,14
14,253,Cybernetics and Human Augmentation,2,11.5
14,253,Energy Harvesting and Sustainability,2,7.5
14,253,Energy Harvesting and Sustainability,2,8
14,253,Energy Harvesting and Sustainability,2,14
14,253,Energy Harvesting and Sustainability,2,5.5
14,253,Energy Harvesting and Sustainability,2,10.5
14,253,Energy Harvesting and Sustainability,2,10
14,253,Energy Harvesting and Sustainability,2,9.5
14,253,Energy Harvesting and Sustainability,2,10.5
14,253,Energy Harvesting and Sustainability,2,9.5
14,253,Interstellar Travel and Navigation,2,10.3
14,253,Interstellar Travel and Navigation,2,10.4
14,253,Interstellar Travel and Navigation,2,10
14,253,Interstellar Travel and Navigation,2,10.2
14,253,Interstellar Travel and Navigation,2,8
14,253,Interstellar Travel and Navigation,2,8.3
14,253,Interstellar Travel and Navigation,2,11.9
14,253,Neurotechnology and Mind Control,2,6.5
14,253,Neurotechnology and Mind Control,2,9.5
14,253,Neurotechnology and Mind Control,2,9.5
14,253,Neurotechnology and Mind Control,2,7
14,253,Quantum Physics and Time Manipulation,1,7
14,253,Quantum Physics and Time Manipulation,1,9
14,253,Quantum Physics and Time Manipulation,1,5.5
14,253,Quantum Physics and Time Manipulation,1,6.5
14,253,Quantum Physics and Time Manipulation,1,8
14,253,Space Law and Ethics,2,4.5
14,253,Space Law and Ethics,2,7.3
14,253,Space Law and Ethics,2,14.9
14,253,Virtual Reality and Simulated Environments,1,10.5
14,253,Virtual Reality and Simulated Environments,1,7.5
14,253,Virtual Reality and Simulated Environments,1,9
14,253,Virtual Reality and Simulated Environments,1,10.5
14,253,Virtual Reality and Simulated Environments,1,9
14,253,Virtual Reality and Simulated Environments,1,10
14,253,Virtual Reality and Simulated Environments,1,9
14,253,Xenobiology and Extraterrestrial Life,1,13.25
14,253,Xenobiology and Extraterrestrial Life,1,16.25
14,253,Xenobiology and Extraterrestrial Life,1,12
14,253,Xenobiology and Extraterrestrial Life,1,12.25
14,253,Xenobiology and Extraterrestrial Life,1,9
14,260,Artificial Intelligence and Robotics,1,13
14,260,Artificial Intelligence and Robotics,1,10.5
14,260,Artificial Intelligence and Robotics,1,13
14,260,Artificial Intelligence and Robotics,1,9
14,260,Artificial Intelligence and Robotics,1,13
14,260,Artificial Intelligence and Robotics,1,10.5
14,260,Astroengineering and Planetary Colonization,1,12.5
14,260,Astroengineering and Planetary Colonization,1,9
14,260,Astroengineering and Planetary Colonization,1,10
14,260,Cybernetics and Human Augmentation,2,12.5
14,260,Cybernetics and Human Augmentation,2,11.5
14,260,Cybernetics and Human Augmentation,2,14
14,260,Cybernetics and Human Augmentation,2,11.75
14,260,Cybernetics and Human Augmentation,2,11.25
14,260,Cybernetics and Human Augmentation,2,14
14,260,Energy Harvesting and Sustainability,2,12
14,260,Energy Harvesting and Sustainability,2,10.5
14,260,Energy Harvesting and Sustainability,2,15.5
14,260,Energy Harvesting and Sustainability,2,11
14,260,Energy Harvesting and Sustainability,2,6.5
14,260,Energy Harvesting and Sustainability,2,7.5
14,260,Energy Harvesting and Sustainability,2,10
14,260,Energy Harvesting and Sustainability,2,8.5
14,260,Interstellar Travel and Navigation,2,9.1
14,260,Interstellar Travel and Navigation,2,8.9
14,260,Interstellar Travel and Navigation,2,6.2
14,260,Interstellar Travel and Navigation,2,7.7
14,260,Interstellar Travel and Navigation,2,6.3
14,260,Interstellar Travel and Navigation,2,8.9
14,260,Interstellar Travel and Navigation,2,10.2
14,260,Neurotechnology and Mind Control,2,5
14,260,Neurotechnology and Mind Control,2,8.5
14,260,Neurotechnology and Mind Control,2,9
14,260,Neurotechnology and Mind Control,2,6
14,260,Quantum Physics and Time Manipulation,1,1
14,260,Quantum Physics and Time Manipulation,1,11
14,260,Quantum Physics and Time Manipulation,1,9
14,260,Quantum Physics and Time Manipulation,1,5.5
14,260,Quantum Physics and Time Manipulation,1,4
14,260,Quantum Physics and Time Manipulation,1,7.5
14,260,Space Law and Ethics,2,6.5
14,260,Space Law and Ethics,2,8.5
14,260,Space Law and Ethics,2,8.2
14,260,Virtual Reality and Simulated Environments,1,14.5
14,260,Virtual Reality and Simulated Environments,1,11
14,260,Virtual Reality and Simulated Environments,1,7
14,260,Virtual Reality and Simulated Environments,1,10
14,260,Virtual Reality and Simulated Environments,1,5.5
14,260,Virtual Reality and Simulated Environments,1,14.5
14,260,Virtual Reality and Simulated Environments,1,6
14,260,Xenobiology and Extraterrestrial Life,1,14
14,260,Xenobiology and Extraterrestrial Life,1,12
14,260,Xenobiology and Extraterrestrial Life,1,12.5
14,260,Xenobiology and Extraterrestrial Life,1,13
14,260,Xenobiology and Extraterrestrial Life,1,14
14,261,Artificial Intelligence and Robotics,1,5.5
14,261,Artificial Intelligence and Robotics,1,8.5
14,261,Artificial Intelligence and Robotics,1,12.5
14,261,Artificial Intelligence and Robotics,1,13
14,261,Artificial Intelligence and Robotics,1,8.5
14,261,Artificial Intelligence and Robotics,1,9
14,261,Astroengineering and Planetary Colonization,1,12.5
14,261,Astroengineering and Planetary Colonization,1,16
14,261,Astroengineering and Planetary Colonization,1,11.5
14,261,Cybernetics and Human Augmentation,2,12.75
14,261,Cybernetics and Human Augmentation,2,11
14,261,Cybernetics and Human Augmentation,2,12.5
14,261,Cybernetics and Human Augmentation,2,11.75
14,261,Cybernetics and Human Augmentation,2,11.75
14,261,Cybernetics and Human Augmentation,2,11
14,261,Energy Harvesting and Sustainability,2,9.5
14,261,Energy Harvesting and Sustainability,2,5
14,261,Energy Harvesting and Sustainability,2,2.5
14,261,Energy Harvesting and Sustainability,2,10.5
14,261,Energy Harvesting and Sustainability,2,11
14,261,Energy Harvesting and Sustainability,2,9
14,261,Energy Harvesting and Sustainability,2,6.5
14,261,Energy Harvesting and Sustainability,2,12
14,261,Energy Harvesting and Sustainability,2,11.5
14,261,Energy Harvesting and Sustainability,2,7.5
14,261,Interstellar Travel and Navigation,2,8.7
14,261,Interstellar Travel and Navigation,2,10.3
14,261,Interstellar Travel and Navigation,2,9.5
14,261,Interstellar Travel and Navigation,2,10.4
14,261,Interstellar Travel and Navigation,2,11.4
14,261,Interstellar Travel and Navigation,2,14.8
14,261,Interstellar Travel and Navigation,2,8.2
14,261,Neurotechnology and Mind Control,2,9
14,261,Neurotechnology and Mind Control,2,9.5
14,261,Neurotechnology and Mind Control,2,9.5
14,261,Quantum Physics and Time Manipulation,1,13
14,261,Quantum Physics and Time Manipulation,1,1.5
14,261,Quantum Physics and Time Manipulation,1,10
14,261,Quantum Physics and Time Manipulation,1,8.5
14,261,Quantum Physics and Time Manipulation,1,10.5
14,261,Quantum Physics and Time Manipulation,1,7.5
14,261,Space Law and Ethics,2,11.7
14,261,Space Law and Ethics,2,12.8
14,261,Space Law and Ethics,2,11.9
14,261,Virtual Reality and Simulated Environments,1,6
14,261,Virtual Reality and Simulated Environments,1,7
14,261,Virtual Reality and Simulated Environments,1,14
14,261,Virtual Reality and Simulated Environments,1,10.5
14,261,Virtual Reality and Simulated Environments,1,16
14,261,Virtual Reality and Simulated Environments,1,11
14,261,Virtual Reality and Simulated Environments,1,7
14,261,Xenobiology and Extraterrestrial Life,1,10.5
14,261,Xenobiology and Extraterrestrial Life,1,14.75
14,261,Xenobiology and Extraterrestrial Life,1,10.75
14,261,Xenobiology and Extraterrestrial Life,1,16
14,271,Artificial Intelligence and Robotics,1,10
14,271,Artificial Intelligence and Robotics,1,12
14,271,Artificial Intelligence and Robotics,1,13.5
14,271,Artificial Intelligence and Robotics,1,9
14,271,Artificial Intelligence and Robotics,1,9.5
14,271,Artificial Intelligence and Robotics,1,8
14,271,Astroengineering and Planetary Colonization,1,10
14,271,Astroengineering and Planetary Colonization,1,16.5
14,271,Astroengineering and Planetary Colonization,1,12.5
14,271,Cybernetics and Human Augmentation,2,11.75
14,271,Cybernetics and Human Augmentation,2,13.5
14,271,Cybernetics and Human Augmentation,2,10.25
14,271,Cybernetics and Human Augmentation,2,14
14,271,Cybernetics and Human Augmentation,2,12.5
14,271,Cybernetics and Human Augmentation,2,10.25
14,271,Energy Harvesting and Sustainability,2,15
14,271,Energy Harvesting and Sustainability,2,12
14,271,Energy Harvesting and Sustainability,2,11
14,271,Energy Harvesting and Sustainability,2,12
14,271,Energy Harvesting and Sustainability,2,12
14,271,Energy Harvesting and Sustainability,2,9.5
14,271,Energy Harvesting and Sustainability,2,9
14,271,Energy Harvesting and Sustainability,2,11.5
14,271,Energy Harvesting and Sustainability,2,10
14,271,Energy Harvesting and Sustainability,2,8.5
14,271,Interstellar Travel and Navigation,2,8.6
14,271,Interstellar Travel and Navigation,2,8.2
14,271,Interstellar Travel and Navigation,2,9.3
14,271,Interstellar Travel and Navigation,2,14.6
14,271,Interstellar Travel and Navigation,2,9.3
14,271,Interstellar Travel and Navigation,2,11.2
14,271,Interstellar Travel and Navigation,2,9.7
14,271,Neurotechnology and Mind Control,2,5.5
14,271,Neurotechnology and Mind Control,2,10
14,271,Neurotechnology and Mind Control,2,6.5
14,271,Neurotechnology and Mind Control,2,13.5
14,271,Quantum Physics and Time Manipulation,1,13.5
14,271,Quantum Physics and Time Manipulation,1,8.5
14,271,Quantum Physics and Time Manipulation,1,7
14,271,Quantum Physics and Time Manipulation,1,10.5
14,271,Quantum Physics and Time Manipulation,1,12.5
14,271,Quantum Physics and Time Manipulation,1,8.5
14,271,Space Law and Ethics,2,10.3
14,271,Space Law and Ethics,2,7
14,271,Space Law and Ethics,2,12.3
14,271,Virtual Reality and Simulated Environments,1,11.5
14,271,Virtual Reality and Simulated Environments,1,8
14,271,Virtual Reality and Simulated Environments,1,6
14,271,Virtual Reality and Simulated Environments,1,11
14,271,Virtual Reality and Simulated Environments,1,7.5
14,271,Virtual Reality and Simulated Environments,1,11.5
14,271,Virtual Reality and Simulated Environments,1,8.5
14,271,Xenobiology and Extraterrestrial Life,1,13
14,271,Xenobiology and Extraterrestrial Life,1,9.25
14,271,Xenobiology and Extraterrestrial Life,1,11.75
14,271,Xenobiology and Extraterrestrial Life,1,11.5
14,271,Xenobiology and Extraterrestrial Life,1,15.25
14,278,Artificial Intelligence and Robotics,1,8.5
14,278,Artificial Intelligence and Robotics,1,9
14,278,Artificial Intelligence and Robotics,1,13
14,278,Artificial Intelligence and Robotics,1,9
14,278,Artificial Intelligence and Robotics,1,9
14,278,Artificial Intelligence and Robotics,1,13
14,278,Astroengineering and Planetary Colonization,1,13
14,278,Astroengineering and Planetary Colonization,1,15.5
14,278,Astroengineering and Planetary Colonization,1,13
14,278,Cybernetics and Human Augmentation,2,11
14,278,Cybernetics and Human Augmentation,2,12.75
14,278,Cybernetics and Human Augmentation,2,12.5
14,278,Cybernetics and Human Augmentation,2,11.25
14,278,Cybernetics and Human Augmentation,2,14
14,278,Cybernetics and Human Augmentation,2,13
14,278,Energy Harvesting and Sustainability,2,8.5
14,278,Energy Harvesting and Sustainability,2,10
14,278,Energy Harvesting and Sustainability,2,16
14,278,Energy Harvesting and Sustainability,2,10.5
14,278,Energy Harvesting and Sustainability,2,12.5
14,278,Energy Harvesting and Sustainability,2,13
14,278,Energy Harvesting and Sustainability,2,17.5
14,278,Energy Harvesting and Sustainability,2,7
14,278,Energy Harvesting and Sustainability,2,10
14,278,Interstellar Travel and Navigation,2,8.1
